# Frequency (microHz)     Power spectral density (ppm^2/microHz)
 138.6442704936  202.4219087506
 138.6533304342  148.1129412069
 138.6623903747  246.8646897127
 138.6714503153   14.5370419969
 138.6805102559   14.9988663676
 138.6895701964   38.6817762867
 138.6986301370   20.8216178014
 138.7076900776   36.5179873919
 138.7167500181   44.5491525616
 138.7258099587   59.3264682934
 138.7348698993   70.5738041820
 138.7439298398  140.8753355687
 138.7529897804   71.7872737433
 138.7620497210   67.7662137077
 138.7711096615   41.5719875528
 138.7801696021   97.1952448281
 138.7892295427   70.6444022474
 138.7982894832  212.4022885080
 138.8073494238 1022.0360941437
 138.8164093644  955.2712435256
 138.8254693049  604.2132840069
 138.8345292455  150.9527315152
 138.8435891861  116.8206536431
 138.8526491266  180.3465238877
 138.8617090672   38.9104194410
 138.8707690078   28.6047914504
 138.8798289483   34.7659005860
 138.8888888889   62.1584032469
 138.8979488295  176.5273172636
 138.9070087700   17.4913560652
 138.9160687106    5.4787105761
 138.9251286512    3.3870287798
 138.9341885917  122.3006020251
 138.9432485323    8.6728932934
 138.9523084729   17.0481393408
 138.9613684134   77.4140610889
 138.9704283540    9.1535870418
 138.9794882946    6.9013703280
 138.9885482351   11.5097165204
 138.9976081757    1.0660672601
 139.0066681163   52.1256182408
 139.0157280568    9.6905877735
 139.0247879974   11.4397846929
 139.0338479380   13.0598316371
 139.0429078785   11.7006381160
 139.0519678191    1.4015093310
 139.0610277597   17.2951876014
 139.0700877002   72.2051928294
 139.0791476408   40.0241764328
 139.0882075814   56.7621200341
 139.0972675219   24.2928614366
 139.1063274625   24.5244663838
 139.1153874031   17.1695683293
 139.1244473436   22.9891141170
 139.1335072842   48.1660193475
 139.1425672248   33.9536623182
 139.1516271653   54.8359636315
 139.1606871059   94.6143099961
 139.1697470465    3.9384646065
 139.1788069870    5.7769478204
 139.1878669276   97.6894967672
 139.1969268682    6.0110592160
 139.2059868087   16.1306754860
 139.2150467493   91.6198360379
 139.2241066899   33.0022828382
 139.2331666304   29.4250341028
 139.2422265710    2.6411026304
 139.2512865116   34.2600543701
 139.2603464521   79.9645607459
 139.2694063927   14.1275301500
 139.2784663333   71.8136344072
 139.2875262738   13.1504338198
 139.2965862144    7.3514188130
 139.3056461550    3.1898837672
 139.3147060955   14.9449572188
 139.3237660361   57.6087646778
 139.3328259767    3.3191289410
 139.3418859172  112.6864554378
 139.3509458578   15.8386889819
 139.3600057984   27.5994395690
 139.3690657389   18.8045802450
 139.3781256795   37.3532001345
 139.3871856201   18.5046801951
 139.3962455606    0.9657716466
 139.4053055012    9.3262265892
 139.4143654418    4.7815175013
 139.4234253823   87.4536730005
 139.4324853229   64.4909876042
 139.4415452635   64.3386762112
 139.4506052040   22.9621549509
 139.4596651446   71.4902631318
 139.4687250852   20.5747047186
 139.4777850257   47.6691946297
 139.4868449663   51.9572504485
 139.4959049069  134.2701958383
 139.5049648474   16.2036910557
 139.5140247880   92.8166175622
 139.5230847286   44.1112559577
 139.5321446691    3.5240720571
 139.5412046097    0.4186367672
 139.5502645503   14.4391118608
 139.5593244908   47.2740089561
 139.5683844314   10.3901233426
 139.5774443720   57.9378349944
 139.5865043125   20.6327883439
 139.5955642531    0.8185796326
 139.6046241937   45.0885027210
 139.6136841342   74.4170774209
 139.6227440748   26.7539714805
 139.6318040154   10.6555278710
 139.6408639559   28.6397161564
 139.6499238965   32.4108513782
 139.6589838371   60.8171745025
 139.6680437776   11.4729311804
 139.6771037182  116.7864896922
 139.6861636588    3.3006784854
 139.6952235993   10.1881353094
 139.7042835399   74.6992572504
 139.7133434805  150.3128024551
 139.7224034210 1701.4570922707
 139.7314633616  143.9116338211
 139.7405233022   34.5032551252
 139.7495832427    9.1526231032
 139.7586431833   36.2299052722
 139.7677031239   16.1736097560
 139.7767630644   22.4919157484
 139.7858230050   53.5772927767
 139.7948829456    5.0482484096
 139.8039428861    2.1588875087
 139.8130028267   50.7296946302
 139.8220627673   17.1030343338
 139.8311227078   16.1034701467
 139.8401826484    2.4676035570
 139.8492425890   20.3125773006
 139.8583025295   37.6230838249
 139.8673624701   53.8595470292
 139.8764224107   69.3001776581
 139.8854823512  142.5496401134
 139.8945422918   17.4872316890
 139.9036022324    4.1814554948
 139.9126621729    3.1261905794
 139.9217221135   49.9144494998
 139.9307820541   71.8323401468
 139.9398419946  182.0938693388
 139.9489019352  445.2138206019
 139.9579618758  626.7706392423
 139.9670218163  103.2386641208
 139.9760817569  304.6081189396
 139.9851416975  131.7968007153
 139.9942016380   21.0618914331
 140.0032615786   25.4385717593
 140.0123215192    4.2128309573
 140.0213814597   64.7417509081
 140.0304414003    7.3591743766
 140.0395013409    3.7491809608
 140.0485612814  113.2333441466
 140.0576212220   13.9529194941
 140.0666811626    5.9482013561
 140.0757411031    8.2880332448
 140.0848010437   44.9864448772
 140.0938609843    0.3672421312
 140.1029209248   52.3605058705
 140.1119808654   82.4081353080
 140.1210408060    2.1763575603
 140.1301007465   36.9457129444
 140.1391606871   87.7218769365
 140.1482206277   50.0805730478
 140.1572805682   43.0473179005
 140.1663405088   57.5382735162
 140.1754004494   14.9590977534
 140.1844603899  367.1835724608
 140.1935203305  429.3058865015
 140.2025802711   68.2175654906
 140.2116402116   13.2644531309
 140.2207001522    4.8747467389
 140.2297600928   26.8107899641
 140.2388200333   18.0162763010
 140.2478799739   16.7314118488
 140.2569399145   34.5612389209
 140.2659998550   13.7790627770
 140.2750597956   46.3306013801
 140.2841197362   20.1380349462
 140.2931796767   20.1456661025
 140.3022396173   12.6847772582
 140.3112995579   82.9523335713
 140.3203594984   65.8730125083
 140.3294194390   24.4214960426
 140.3384793796   31.5191495101
 140.3475393201   41.8731246193
 140.3565992607   39.1739255639
 140.3656592013   42.2777274707
 140.3747191418   13.2098564123
 140.3837790824   12.5193040697
 140.3928390230    7.9543937625
 140.4018989635   20.5281191240
 140.4109589041   70.8281817746
 140.4200188447   37.9315639359
 140.4290787852   61.4529174351
 140.4381387258    6.4657821107
 140.4471986664   30.4715404737
 140.4562586069   50.7101203819
 140.4653185475   18.0366202030
 140.4743784881    4.1920426696
 140.4834384286   28.3814408299
 140.4924983692   44.0295720220
 140.5015583098   20.1504804905
 140.5106182503   10.7747427018
 140.5196781909   30.2347019513
 140.5287381315   44.6104765731
 140.5377980720   35.1377842286
 140.5468580126   17.2972033883
 140.5559179532   12.4613848451
 140.5649778937   16.4296544081
 140.5740378343   19.9299650357
 140.5830977749    1.6113110241
 140.5921577154   21.0055664677
 140.6012176560   43.6541994766
 140.6102775966   23.8986593905
 140.6193375371   51.9745711893
 140.6283974777   40.6342557347
 140.6374574183   13.3052549539
 140.6465173588   24.9942560865
 140.6555772994    6.4545134833
 140.6646372400    6.9998975729
 140.6736971805    4.1787083756
 140.6827571211   52.0967862864
 140.6918170617    3.4593758883
 140.7008770022   14.9231856029
 140.7099369428    3.6673942836
 140.7189968834   35.2887786132
 140.7280568239   29.1709915865
 140.7371167645   20.4466515140
 140.7461767051   40.7551678682
 140.7552366456    0.2210105027
 140.7642965862   32.7427715735
 140.7733565268   37.8156858323
 140.7824164673    5.4202117890
 140.7914764079    2.5401665369
 140.8005363485   19.5605085710
 140.8095962890   28.2566773201
 140.8186562296   59.5162829484
 140.8277161702   87.9799863505
 140.8367761107   41.0709869436
 140.8458360513   32.1234522850
 140.8548959919    3.4765190638
 140.8639559324   18.4995326661
 140.8730158730    4.8565955469
 140.8820758136  135.5160760198
 140.8911357541   46.0516115056
 140.9001956947   41.0989125693
 140.9092556353   22.5513029831
 140.9183155758   25.3539988306
 140.9273755164   35.6470701772
 140.9364354570    6.3351585936
 140.9454953976   58.8360676560
 140.9545553381   50.8428620488
 140.9636152787   15.2239189505
 140.9726752193   25.8876571658
 140.9817351598    6.6433329814
 140.9907951004   15.0521798409
 140.9998550410    4.9857481647
 141.0089149815    9.0948178402
 141.0179749221    8.4254307477
 141.0270348627   11.3021761416
 141.0360948032    6.1697989084
 141.0451547438    6.6730464696
 141.0542146844   23.8436200455
 141.0632746249   62.8319870571
 141.0723345655  466.2545223487
 141.0813945061   83.7205819494
 141.0904544466    2.6499162152
 141.0995143872   61.8021148942
 141.1085743278   20.4920850764
 141.1176342683   25.3158093752
 141.1266942089    9.8070118936
 141.1357541495   83.8168837575
 141.1448140900   23.3270098009
 141.1538740306   39.9525438091
 141.1629339712  706.2090587664
 141.1719939117    8.9840881296
 141.1810538523   97.1117929131
 141.1901137929   12.1624714372
 141.1991737334   72.5070799620
 141.2082336740   47.3356402617
 141.2172936146   26.8285734030
 141.2263535551  130.3820335844
 141.2354134957  122.0124724082
 141.2444734363   29.7866846118
 141.2535333768   16.9347506087
 141.2625933174  154.0606579005
 141.2716532580   71.0277366382
 141.2807131985   57.1649182961
 141.2897731391   27.8480390954
 141.2988330797   10.4140582077
 141.3078930202   15.7002998538
 141.3169529608   16.4126764347
 141.3260129014   18.7444815106
 141.3350728419   83.4514307820
 141.3441327825   33.1055094948
 141.3531927231   64.5527402061
 141.3622526636   16.5601093812
 141.3713126042  102.0741726637
 141.3803725448    2.8217798244
 141.3894324853   94.7769011018
 141.3984924259  333.9479384021
 141.4075523665 2651.2462048058
 141.4166123070   49.6598549555
 141.4256722476    3.0648754829
 141.4347321882   37.9859432911
 141.4437921287   44.4181402406
 141.4528520693   75.7137571560
 141.4619120099   88.3228494135
 141.4709719504   34.3325693895
 141.4800318910    1.6526720897
 141.4890918316   24.4172179945
 141.4981517721   89.9479030321
 141.5072117127   96.0752788716
 141.5162716533  127.3035021816
 141.5253315938  238.5996672928
 141.5343915344  237.2261759541
 141.5434514750  163.6632181424
 141.5525114155  289.6757835296
 141.5615713561   32.3762493951
 141.5706312967  104.5831180979
 141.5796912372  320.0879254880
 141.5887511778   87.8885066094
 141.5978111184   64.5873453113
 141.6068710589   75.8622831664
 141.6159309995  535.2680158847
 141.6249909401  144.7377753127
 141.6340508806  953.2498575265
 141.6431108212  313.1967794507
 141.6521707618  707.5998241602
 141.6612307023  206.9432586059
 141.6702906429  282.3710287934
 141.6793505835  229.1010576574
 141.6884105240    3.7738178807
 141.6974704646 1405.5789411048
 141.7065304052  172.5857808511
 141.7155903457  123.5375494046
 141.7246502863   63.3000405478
 141.7337102269 1383.9970629404
 141.7427701674  318.1009650913
 141.7518301080  132.4409996202
 141.7608900486  372.3916473522
 141.7699499891   49.8340891620
 141.7790099297  220.0332451431
 141.7880698703  240.4449170469
 141.7971298108  682.1555613441
 141.8061897514  795.7681890402
 141.8152496920  600.2332757727
 141.8243096325  555.2327981125
 141.8333695731  289.0345506254
 141.8424295137  381.2237318539
 141.8514894542   37.8663288519
 141.8605493948   24.6213547092
 141.8696093354  197.7803047637
 141.8786692759   66.6742467331
 141.8877292165 1026.0074069019
 141.8967891571  268.2096109130
 141.9058490976  387.9988034746
 141.9149090382  193.1705256561
 141.9239689788  103.8676830936
 141.9330289193   26.8351425984
 141.9420888599   39.7455548043
 141.9511488005  477.1218810201
 141.9602087410  571.0040902144
 141.9692686816  150.3731492692
 141.9783286222   22.5729886901
 141.9873885627  368.0331949793
 141.9964485033   88.1492879318
 142.0055084439  979.9391808456
 142.0145683844  184.2347404840
 142.0236283250  230.3280347126
 142.0326882656    3.6074906134
 142.0417482061   13.9186034138
 142.0508081467   53.6037895031
 142.0598680873   60.2454702369
 142.0689280278   71.2186215812
 142.0779879684   28.1123671645
 142.0870479090  137.7486150975
 142.0961078495   35.8550294074
 142.1051677901  116.8391047925
 142.1142277307   27.6525389417
 142.1232876712   14.7746463393
 142.1323476118   33.8791320664
 142.1414075524  116.1912150281
 142.1504674929   86.1236749304
 142.1595274335  169.6642262600
 142.1685873741   87.8892877824
 142.1776473146  435.9052706392
 142.1867072552   55.7715933096
 142.1957671958   37.6773052317
 142.2048271363   26.2785450317
 142.2138870769  170.5874146782
 142.2229470175    3.3592859473
 142.2320069580   15.4031931037
 142.2410668986   15.0778219137
 142.2501268392  168.3623184436
 142.2591867797 1006.0036853461
 142.2682467203  145.8448753294
 142.2773066609   72.6271975509
 142.2863666014  218.9906936021
 142.2954265420   87.9137519547
 142.3044864826  110.8569711387
 142.3135464231   18.1884175830
 142.3226063637    0.3199975294
 142.3316663043   89.5879329209
 142.3407262448   76.6163382811
 142.3497861854    1.2796808295
 142.3588461260   29.6304841053
 142.3679060665   67.4849093560
 142.3769660071   30.8617985627
 142.3860259477    0.2156049816
 142.3950858882  138.4954174782
 142.4041458288  136.1786518330
 142.4132057694   45.9703754690
 142.4222657099    3.8562647033
 142.4313256505    3.7389830512
 142.4403855911   77.3188198205
 142.4494455316   81.9432243710
 142.4585054722   39.9338454205
 142.4675654128  117.6213055124
 142.4766253533   13.1281613574
 142.4856852939    2.5744882882
 142.4947452345   32.4362627824
 142.5038051750   40.8554528281
 142.5128651156   15.3847993838
 142.5219250562   13.3236960516
 142.5309849967   14.0872391626
 142.5400449373  166.8221625046
 142.5491048779   17.9681865674
 142.5581648184   69.0565257049
 142.5672247590   89.8492728008
 142.5762846996    4.1873046540
 142.5853446401   43.1200957821
 142.5944045807   78.7097306413
 142.6034645213  175.1990736706
 142.6125244618   16.8281466361
 142.6215844024   96.1659221807
 142.6306443430   20.5920648764
 142.6397042835  106.8914636326
 142.6487642241   81.0733536518
 142.6578241647  360.4894176504
 142.6668841052    0.6243268848
 142.6759440458   79.4517809774
 142.6850039864   57.6679391271
 142.6940639269   24.8011885658
 142.7031238675   45.8852324629
 142.7121838081  137.3233650992
 142.7212437486    1.8396952903
 142.7303036892    1.9031823338
 142.7393636298    4.1727217557
 142.7484235703   74.6799099854
 142.7574835109    6.8519597297
 142.7665434515   14.7708644970
 142.7756033920   71.9899732059
 142.7846633326   55.5505176361
 142.7937232732   43.9300971543
 142.8027832137  189.6612209607
 142.8118431543   42.4078089144
 142.8209030949   39.2340965343
 142.8299630354   94.5946524016
 142.8390229760   52.4124119656
 142.8480829166   17.9046268799
 142.8571428571   38.1869381060
 142.8662027977  123.1982723384
 142.8752627383  200.6235170796
 142.8843226788   18.1580360990
 142.8933826194  152.4323959617
 142.9024425600   47.9580128747
 142.9115025005   38.1072141089
 142.9205624411   89.2559019350
 142.9296223817   12.7673032467
 142.9386823222  348.8623725465
 142.9477422628   52.5130486737
 142.9568022034  101.7632113085
 142.9658621439   26.9499366509
